"Geographic Area Name (NAME)","2022 NAICS code (NAICS2022)","Meaning of NAICS code (NAICS2022_LABEL)","Year (YEAR)","Number of firms (FIRM)","Number of establishments (ESTAB)","Sales, value of shipments, or revenue ($1,000) (RCPTOT)","Annual payroll ($1,000) (PAYANN)","First-quarter payroll ($1,000) (PAYQTR1)","Number of employees (EMP)","Production and/or development and exploration workers annual wages ($1,000) (PAYANPW)","Production workers first-quarter payroll ($1,000) (PAYQ1PW)","Production and/or development and exploration workers for pay period including March 12 (EMPQ1PW)","Construction, production and/or development and exploration workers annual hours (1,000) (HOURS)","Other employees annual wages ($1,000) (PAYANOM)","Other employees first-quarter payroll ($1,000) (PAYQ1OM)","Other employees for pay period including March 12 (EMPQ1OM)","Total fringe benefits ($1,000) (BENEFIT)","Employer's cost for health insurance ($1,000) (BENHEA)","Employer's cost for defined benefit pension plans ($1,000) (BENPEB)","Employer's cost for defined contribution plans ($1,000) (BENPEC)","Employer's cost for other fringe benefits ($1,000) (BENOTH)","Total cost of supplies and/or materials ($1,000) (CSTMTOT)","Cost of materials, components, packaging and/or supplies used, minerals received, or purchased machinery installed ($1,000) (CSTMPRT)","Cost of resales ($1,000) (CSTRSL)","Cost of contract work ($1,000) (CSTCNT)","Cost of purchased fuels consumed ($1,000) (CSTFU)","Cost of purchased electricity ($1,000) (CSTELEC)","Quantity of electricity purchased for heat and power (1,000 kWh) (ELECPCH)","Quantity of generated electricity (1,000 kWh) (ELECGEN)","Quantity of electricity sold or transferred (1,000 kWh) (ELECSLD)","Value added ($1,000) (VALADD)","Total inventories, beginning of year ($1,000) (INVTOTB)","Finished goods or minerals products, crude petroleum, and natural gas liquids inventories, beginning of year ($1,000) (INVFINB)","Work-in-process inventories, beginning of year ($1,000) (INVWIPB)","Materials and/or supplies, parts, fuels, etc. inventories, beginning of year ($1,000) (INVMATB)","Total inventories, end of year ($1,000) (INVTOTE)","Finished goods or minerals products, crude petroleum, and natural gas liquids inventories, end of year ($1,000) (INVFINE)","Work-in-process inventories, end of year ($1,000) (INVWIPE)","Materials and/or supplies, parts, fuels, etc. inventories, end of year ($1,000) (INVMATE)","Gross value of depreciable assets (acquisition costs), beginning of year ($1,000) (ASTBGN)","Gross value of depreciable assets (acquisition costs) for buildings and other structures, beginning of year ($1,000) (ASTBBLD)","Gross value of depreciable assets (acquisition costs) for machinery and equipment, beginning of year ($1,000) (ASTBMCH)","Total capital expenditures for buildings, structures, machinery, and equipment (new and used) ($1,000) (CEXTOT)","Capital expenditures for buildings and other structures ($1,000) (CEXBLD)","Capital expenditures for machinery and equipment ($1,000) (CEXMCH)","Capital expenditures for automobiles, trucks, etc. for highway use ($1,000) (CEXMCHA)","Capital expenditures for computers and peripheral data processing equipment ($1,000) (CEXMCHC)","Capital expenditures for all other machinery and equipment ($1,000) (CEXMCHO)","Total retirements ($1,000) (ASRET)","Retirements for buildings and other structures ($1,000) (ASRBLD)","Retirements for machinery and equipment ($1,000) (ASRMCH)","Gross value of depreciable assets (acquisition costs, end of year) ($1,000) (ASTEND)","Gross value of depreciable assets (acquisition costs) for buildings and other structures, end of year ($1,000) (ASTEBLD)","Gross value of depreciable assets (acquisition costs) for machinery and equipment, end of year ($1,000) (ASTEMCH)","Total depreciation during year ($1,000) (DPRTOT)","Total rental payments or lease payments ($1,000) (RPTOT)","Rental payments or lease payments for buildings and other structures ($1,000) (RPBLD)","Rental payments or lease payments for machinery and equipment ($1,000) (RPMCH)","Total other operating expenses ($1,000) (PCHTT)","Temporary staff and leased employee expenses ($1,000) (PCHTEMP)","Expensed computer hardware and other equipment ($1,000) (PCHCMPQ)","Expensed purchases of software ($1,000) (PCHEXSO)","Data processing and other purchased computer services ($1,000) (PCHDAPR)","Communication services ($1,000) (PCHCSVC)","Repair and maintenance services of buildings and/or machinery ($1,000) (PCHRPR)","Refuse removal (including hazardous waste) services ($1,000) (PCHRFUS)","Advertising and promotional services ($1,000) (PCHADVT)","Purchased professional and technical services ($1,000) (PCHPRTE)","Taxes and license fees ($1,000) (PCHTAX)","All other operating expenses ($1,000) (PCHOEXP)","Range indicating imputed percentage of total sales, value of shipments, or revenue (RCPTOT_IMP)","Range indicating imputed percentage of total annual payroll (PAYANN_IMP)","Range indicating imputed percentage of total employees (EMP_IMP)"
"Los Angeles County, California","322","Paper Manufacturing","2022","109","125","3,601,408","483,277","122,155","6,738","284,408","73,265","4,985","10,824","198,869","48,890","1,753","N","N","N","N","N","2,111,319","N","N","N","N","N","N","N","N","1,493,339","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","20% to less than 30%","10% to less than 20%","30% to less than 40%"
"Los Angeles County, California","323","Printing and Related Support Activities","2022","884","900","2,240,839","563,268","135,320","10,375","316,095","76,453","7,211","13,387","247,173","58,867","3,164","N","N","N","N","N","894,966","N","N","N","N","N","N","N","N","1,356,759","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","30% to less than 40%","20% to less than 30%","40% to less than 50%"
"Los Angeles County, California","324","Petroleum and Coal Products Manufacturing","2022","30","44","53,361,543","817,059","219,483","5,273","441,042","111,668","3,096","6,996","376,017","107,815","2,177","N","N","N","N","N","44,716,209","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Less than 10%","Less than 10%","Less than 10%"
"Los Angeles County, California","325","Chemical Manufacturing","2022","474","515","31,228,164","1,693,256","422,121","21,198","970,664","236,850","14,403","28,402","722,592","185,271","6,795","N","N","N","N","N","7,572,527","N","N","N","N","N","N","N","N","23,701,250","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","20% to less than 30%","20% to less than 30%","30% to less than 40%"
"Los Angeles County, California","326","Plastics and Rubber Products Manufacturing","2022","329","339","5,030,082","839,557","216,675","13,803","512,956","133,253","10,585","20,759","326,601","83,422","3,218","N","N","N","N","N","2,388,615","N","N","N","N","N","N","N","N","2,714,060","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","20% to less than 30%","10% to less than 20%","30% to less than 40%"
"Los Angeles County, California","327","Nonmetallic Mineral Product Manufacturing","2022","186","236","1,965,378","331,816","83,164","5,425","223,614","55,888","4,114","8,277","108,202","27,276","1,311","N","N","N","N","N","1,004,882","N","N","N","N","N","N","N","N","995,812","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","40% to less than 50%","30% to less than 40%","40% to less than 50%"
"Los Angeles County, California","331","Primary Metal Manufacturing","2022","89","90","3,095,730","332,411","79,582","4,639","225,623","53,388","3,636","7,420","106,788","26,194","1,003","N","N","N","N","N","2,078,487","N","N","N","N","N","N","N","N","994,014","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","20% to less than 30%","Less than 10%","10% to less than 20%"
"Los Angeles County, California","332","Fabricated Metal Product Manufacturing","2022","1,663","1,718","9,188,089","2,339,470","558,654","37,317","1,505,191","362,873","27,890","54,859","834,279","195,781","9,427","N","N","N","N","N","3,716,590","N","N","N","N","N","N","N","N","5,592,393","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","20% to less than 30%","10% to less than 20%","30% to less than 40%"
"Los Angeles County, California","333","Machinery Manufacturing","2022","541","546","3,796,676","861,642","210,901","11,872","402,548","97,674","7,219","13,483","459,094","113,227","4,653","N","N","N","N","N","1,839,115","N","N","N","N","N","N","N","N","2,003,954","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","30% to less than 40%","20% to less than 30%","40% to less than 50%"
"Los Angeles County, California","334","Computer and Electronic Product Manufacturing","2022","432","450","15,987,623","3,400,522","836,632","37,784","848,444","202,744","14,129","28,104","2,552,078","633,888","23,655","N","N","N","N","N","7,030,357","N","N","N","N","N","N","N","N","9,159,363","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","70% to less than 80%","60% to less than 70%","60% to less than 70%"
"Los Angeles County, California","335","Electrical Equipment, Appliance, and Component Manufacturing","2022","205","205","2,444,158","528,496","132,225","7,547","235,809","59,825","4,609","8,653","292,687","72,400","2,938","N","N","N","N","N","1,124,634","N","N","N","N","N","N","N","N","1,355,635","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","50% to less than 60%","20% to less than 30%","40% to less than 50%"
"Los Angeles County, California","336","Transportation Equipment Manufacturing","2022","362","382","15,824,707","3,061,168","782,427","32,125","1,634,690","414,995","19,605","40,976","1,426,478","367,432","12,520","N","N","N","N","N","9,964,900","N","N","N","N","N","N","N","N","6,009,594","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","50% to less than 60%","40% to less than 50%","50% to less than 60%"
"Los Angeles County, California","3361","Motor Vehicle Manufacturing","2022","8","8","154,347","D","D","500 to 999 employees","D","D","D","D","D","D","D","N","N","N","N","N","153,487","N","N","N","N","N","N","N","N","15,413","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","30% to less than 40%","D","D"
"Los Angeles County, California","3362","Motor Vehicle Body and Trailer Manufacturing","2022","36","38","638,272","107,572","D","1,871","64,244","D","1,417","2,586","43,328","D","454","N","N","N","N","N","407,631","N","N","N","N","N","N","N","N","229,610","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","70% to less than 80%","30% to less than 40%","30% to less than 40%"
"Los Angeles County, California","3363","Motor Vehicle Parts Manufacturing","2022","140","143","2,186,170","300,550","69,078","4,510","162,290","39,547","3,132","6,498","138,260","29,531","1,378","N","N","N","N","N","1,079,839","N","N","N","N","N","N","N","N","1,173,864","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","30% to less than 40%","20% to less than 30%","30% to less than 40%"
"Los Angeles County, California","3364","Aerospace Product and Parts Manufacturing","2022","135","148","12,645,541","2,545,099","661,220","24,291","1,362,432","347,872","14,263","30,312","1,182,667","313,348","10,028","N","N","N","N","N","8,212,333","N","N","N","N","N","N","N","N","4,493,772","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","60% to less than 70%","40% to less than 50%","50% to less than 60%"
"Los Angeles County, California","3365","Railroad Rolling Stock Manufacturing","2022","D","D","32,702","D","2,348","100 to 249 employees","D","1,942","D","D","D","406","D","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","10% to less than 20%","D","D"
"Los Angeles County, California","3366","Ship and Boat Building","2022","D","D","30,707","D","D","100 to 249 employees","D","D","D","D","D","D","D","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","20% to less than 30%","D","D"
"Los Angeles County, California","3369","Other Transportation Equipment Manufacturing","2022","27","27","136,968","D","D","250 to 499 employees","D","D","279","570","D","D","D","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","40% to less than 50%","D","D"
"Los Angeles County, California","337","Furniture and Related Product Manufacturing","2022","556","557","2,425,427","533,024","130,794","10,796","353,163","84,892","8,491","16,235","179,861","45,902","2,305","N","N","N","N","N","1,112,538","N","N","N","N","N","N","N","N","1,349,173","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","20% to less than 30%","Less than 10%","40% to less than 50%"
"Los Angeles County, California","339","Miscellaneous Manufacturing","2022","997","1,002","4,211,590","887,203","228,384","13,620","393,265","94,112","8,724","16,356","493,938","134,272","4,896","N","N","N","N","N","1,864,375","N","N","N","N","N","N","N","N","2,412,253","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","30% to less than 40%","10% to less than 20%","30% to less than 40%"
"Madera County, California","31-33","Manufacturing","2022","93","95","2,143,964","233,780","55,164","3,736","161,398","38,454","2,934","5,683","72,382","16,710","802","N","N","N","N","N","1,192,968","N","N","N","N","N","N","N","N","911,106","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","10% to less than 20%","10% to less than 20%","20% to less than 30%"
"Madera County, California","311","Food Manufacturing","2022","12","12","314,492","31,086","7,265","577","19,813","4,544","497","866","11,273","2,721","80","N","N","N","N","N","171,767","N","N","N","N","N","N","N","N","148,268","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","10% to less than 20%","10% to less than 20%","30% to less than 40%"
"Madera County, California","312","Beverage and Tobacco Product Manufacturing","2022","10","10","D","25,066","5,146","394","17,253","3,540","291","550","7,813","1,606","103","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","Less than 10%","Less than 10%"
"Madera County, California","322","Paper Manufacturing","2022","3","3","199,223","19,610","5,255","284","14,023","3,744","236","426","5,587","1,511","48","N","N","N","N","N","159,609","N","N","N","N","N","N","N","N","35,356","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Less than 10%","Less than 10%","Less than 10%"
"Madera County, California","323","Printing and Related Support Activities","2022","4","4","3,074","954","225","26","431","105","12","17","523","120","14","N","N","N","N","N","D","N","N","N","N","N","N","N","N","1,861","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","30% to less than 40%","Less than 10%","20% to less than 30%"
"Madera County, California","324","Petroleum and Coal Products Manufacturing","2022","3","3","34,971","4,409","704","43","D","D","D","51","D","D","D","N","N","N","N","N","25,914","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","30% to less than 40%","10% to less than 20%","20% to less than 30%"
"Madera County, California","325","Chemical Manufacturing","2022","7","7","18,797","2,444","613","33","1,774","444","24","36","670","169","9","N","N","N","N","N","8,613","N","N","N","N","N","N","N","N","10,488","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","90% to 100%","Less than 10%","20% to less than 30%"
"Madera County, California","326","Plastics and Rubber Products Manufacturing","2022","4","4","165,075","18,298","4,637","297","14,186","3,704","246","455","4,112","933","51","N","N","N","N","N","113,349","N","N","N","N","N","N","N","N","52,685","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","40% to less than 50%","50% to less than 60%","40% to less than 50%"
"Madera County, California","327","Nonmetallic Mineral Product Manufacturing","2022","8","9","314,451","50,554","11,953","754","40,167","9,526","664","1,354","10,387","2,427","90","N","N","N","N","N","D","N","N","N","N","N","N","N","N","207,482","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Less than 10%","Less than 10%","Less than 10%"
"Madera County, California","332","Fabricated Metal Product Manufacturing","2022","16","16","55,771","13,806","2,893","245","9,733","2,217","184","370","4,073","676","61","N","N","N","N","N","20,191","N","N","N","N","N","N","N","N","34,927","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","30% to less than 40%","20% to less than 30%","50% to less than 60%"
"Madera County, California","333","Machinery Manufacturing","2022","10","10","338,455","50,937","12,344","757","33,773","8,279","560","1,198","17,164","4,065","197","N","N","N","N","N","176,615","N","N","N","N","N","N","N","N","166,857","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","30% to less than 40%","30% to less than 40%","30% to less than 40%"
"Madera County, California","337","Furniture and Related Product Manufacturing","2022","4","4","13,705","1,743","430","45","1,263","322","36","68","480","108","9","N","N","N","N","N","5,939","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","60% to less than 70%","Less than 10%","Less than 10%"
"Madera County, California","339","Miscellaneous Manufacturing","2022","5","5","D","3,837","980","79","2,179","566","55","90","1,658","414","24","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","Less than 10%","Less than 10%"
"Marin County, California","31-33","Manufacturing","2022","197","197","2,915,303","892,383","362,348","4,553","291,085","106,253","2,345","4,806","601,298","256,095","2,208","N","N","N","N","N","422,173","N","N","N","N","N","N","N","N","2,535,846","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","10% to less than 20%","10% to less than 20%","10% to less than 20%"
"Marin County, California","311","Food Manufacturing","2022","38","38","D","17,594","4,174","403","10,133","D","276","474","7,461","D","127","N","N","N","N","N","53,551","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","10% to less than 20%","50% to less than 60%"
"Marin County, California","312","Beverage and Tobacco Product Manufacturing","2022","13","13","16,763","D","D","92","1,416","D","32","50","D","D","60","N","N","N","N","N","8,572","N","N","N","N","N","N","N","N","8,076","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","20% to less than 30%","D","10% to less than 20%"
"Marin County, California","314","Textile Product Mills","2022","8","8","D","D","D","90","D","D","65","108","D","D","25","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","D","30% to less than 40%"
"Marin County, California","315","Apparel Manufacturing","2022","5","5","D","D","D","100 to 249 employees","D","D","D","D","D","D","D","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","D","D"
"Marin County, California","321","Wood Product Manufacturing","2022","4","4","D","D","D","16","536","131","D","26","D","D","D","N","N","N","N","N","D","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","D","90% to 100%"
"Marin County, California","323","Printing and Related Support Activities","2022","16","16","9,762","3,301","D","67","D","D","46","82","D","D","21","N","N","N","N","N","2,653","N","N","N","N","N","N","N","N","7,143","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","20% to less than 30%","Less than 10%","40% to less than 50%"
"Marin County, California","325","Chemical Manufacturing","2022","13","13","D","D","D","2,950","241,591","D","1,280","2,892","D","D","1,670","N","N","N","N","N","265,475","N","N","N","N","N","N","N","N","D","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","D","D","Less than 10%"
